created_at;;full_text;lang;username
Mon May 13 03:56:09 +0000 2024;;@are_inismyname @BangJiih85 @jokowi @prabowo @gibran_tweet @P4P4B0W0_2024 @bengkeldodo @Ndons_Back @99propaganda @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @florieliciouss @Bank_Joee_ @OppungTp Hutang malah menyengsarakan rakyat apa naik bahkan pajakpun ;in;garudaistana
Mon May 13 03:55:15 +0000 2024;;@DokterTifa Ikn buat cino;in;Getar_nasional
Mon May 13 03:54:50 +0000 2024;;@iqbal_farabi IKN proyek gak jelas;in;ferdinand_mpu
Mon May 13 03:54:30 +0000 2024;;@HumorJonTampan Gubernur jakarta Gubernur IKN ;in;zidannu_
Mon May 13 03:53:47 +0000 2024;;Otorita IKN Dukung Canisius Collese Alumni Day https://t.co/TbB6XIxMC2;in;HanaChoki999
Mon May 13 03:53:00 +0000 2024;;Otorita IKN-BKKBN Bangun SDM Berkualitas di Wilayah IKN https://t.co/RFgF7FdNDp;in;ferdinand_mpu
Mon May 13 03:52:53 +0000 2024;;Jalan di IKN Nusantara bisa isi ulang daya kendaraan listrik SMK Lingga Kencana Depok Tsunami Fuji renjun Geby menit aurora Tong Tji Galasin OBnya klaim hadiahmu kumpulkan poin https://t.co/4GUe88WHed;in;adelia_txt
Mon May 13 03:51:53 +0000 2024;;@toe_giman Noh.... IKN lg butuh walkot. Tdk usah ikut pemilihan langsung dilantik walkot ikn.;in;Babahireng2
Mon May 13 03:51:10 +0000 2024;;uhhh besok IKN gini juga ga? soalnya kalo di kanan kiri cuma dikasih rafiya pada nabras trus bikin jalan undur2 alias itu aspal baru jdi malah di lewatin;in;RepelitaO
Mon May 13 03:50:59 +0000 2024;;@copid007 @iqbal_farabi gangguin ikn ga boleh tapi masyarakat adat diganggu dibiarin aja padahal kebijakannya bertentangan sama reforma agraria ‍;in;sahrulmartenank
Mon May 13 03:50:34 +0000 2024;;@Nagashima_007 @BBerizik @blantik_pedhet2 Ikn proyek dipaksakan gk punya dana yg jd tumbal ya para subkon dan para pekerja Cook nyusahin rakyat kecil doang;in;RepelitaO
Mon May 13 03:50:00 +0000 2024;;@DokterTifa Ikn ...ya nggo proyek... Sing penting jadi proyek...;in;democrazymedia
Mon May 13 03:49:40 +0000 2024;;Indonesia Akan Menjadi Yang Pertama Memiliki Gedung Tertinggi di Asia Tenggara dan Akan dibangun di IKN #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/OGs9RdSxOU;in;Damayanti8721
Mon May 13 03:49:28 +0000 2024;;Indonesia Akan Menjadi Yang Pertama Memiliki Gedung Tertinggi di Asia Tenggara dan Akan dibangun di IKN #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/0Ap2riAurD;in;S_RawayanGalo
Mon May 13 03:49:02 +0000 2024;;Jokowi memberikan insentif tol khusus bagi Anda yang ingin merayakan HUR RI di IKN. #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/Qt4jdMRL3b;in;Fey044576990228
Mon May 13 03:48:07 +0000 2024;;Jokowi memberikan insentif tol khusus bagi Anda yang ingin merayakan HUR RI di IKN. #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/y6Z6XU6KQX;in;ummuibnrizq
Mon May 13 03:45:29 +0000 2024;;Telan Dana Rp4 2 Triliun Bandara VVIP IKN Hanya untuk Melayani Tamu Penting Negara Rakyat Tak Bisa https://t.co/VxVRGsoZVd;in;InfoPublikIP
Mon May 13 03:44:53 +0000 2024;;Jokowi jamin IKN Nusantara bebas banjir 100 tahun. #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/QZvNIDg9BZ;in;InfoPublikIP
Mon May 13 03:44:47 +0000 2024;;Jokowi jamin IKN Nusantara bebas banjir 100 tahun. #PrayForSumbar Arsenal PO Bus Tsunami Fuji Geby https://t.co/a67Ciu8UfF;in;febriadiherman
Mon May 13 03:44:21 +0000 2024;;@iknnewsantara @sociotalker Ini ngetweetnya dari IKN apa di Jakarta ?;in;ummuibnrizq
Mon May 13 03:44:13 +0000 2024;;Presiden terpilih Prabowo Subianto kembali menegaskan sikap dan komitmennya untuk mendukung dan melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN). Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada pemindahan ibu kota juga penting untuk https://t.co/a2wayuoYnX;in;neelm_
Mon May 13 03:43:34 +0000 2024;;@DokterTifa IKN hanya objeck dr sebuah proyek;in;virgoszx
Mon May 13 03:43:31 +0000 2024;;BIN komitmen perkuat pertahanan dan keamanan IKN Nusantara SMK Lingga Kencana Depok Tsunami Fuji renjun Geby menit aurora Tong Tji Galasin OBnya klaim hadiahmu kumpulkan poin https://t.co/KuHcCaHd5m;in;kiper95
Mon May 13 03:43:07 +0000 2024;;@vkookssky @bitiesfess gak ada IKN apa biar akunya deket wkwkwk;in;paryonotikas3
Mon May 13 03:42:40 +0000 2024;;Uangnya dipake bikin rumah menteri di IKN ;in;derina_wati1
Mon May 13 03:42:30 +0000 2024;;I'm repulsed that my teacher. ( 2 Guru Mapel Sejarah pas aku masih di SMA ) malah dukung program IKN. ;in;BelardoAgustina
Mon May 13 03:42:11 +0000 2024;;Bagaimana caranya ikn bisa membetulkan jalan jalan rusak di beberapa pelosok?????????? Beneran deh dibanding ikn mending perbaiki dan ratain fasilitas fasilitas ke tempat tempat kecil;in;rendra17046
Mon May 13 03:41:59 +0000 2024;;Otorita Ibu Kota Nusantara IKN dan Kemenkes bersatu dalam pelatihan dan pembinaan keamanan pangan siap saji bagi pelaku UMKM tag : Caca SMK Lingga Kencana Depok Aurora Menit Subang PO Bus Sumatera Barat Geby Tong Tji Morningg Fuji Senin Pagiii #radiofj https://t.co/YfdkZChYEh;in;RizkyAziz1201
Mon May 13 03:41:43 +0000 2024;;@Nagashima_007 @eddesign_ @BBerizik @blantik_pedhet2 Itu pendapatmu. Sah sah saja berpendapat begitu dialam demokrasi ini. Silahkan saja sampaikan pendapatmu pada anggota dewan yg mewakilimu karena semua berjalan atas persetujuan DPR hingga lahirlah UU IK;in;geloraco
Mon May 13 03:41:40 +0000 2024;;@Mdy_Asmara1701 IKN itu bancakan politikus dan pengusaha yang rakus yang orientasi nya cuma cuan walaupun merusak lingkungan;in;TiariHasni
Mon May 13 03:41:21 +0000 2024;;@cybfess pernah (dulu) bahas ikn mental issue latsol kasus sam bo korupsi dll;in;HalidaSyavira
Mon May 13 03:40:19 +0000 2024;;@Mdy_Asmara1701 Terus ibukota negara Indonesia dimana sekarang??? Jakarta dah gak jadi DKI terus IKN juga belum jadi... Huh negeri terserah ini sih;in;gojoscastello
Mon May 13 03:40:12 +0000 2024;;@windyariestanty IKN dong;in;tvOneNews
Mon May 13 03:39:39 +0000 2024;;@sociotalker Awal nya saya tdk setuju dengan ikn tapi karena sudah banyak ngabisin uang rakyat saya dukung biar jadi sayang duitnya yg sudah terpakai kalau mangkrak.;in;AdiPramomo
Mon May 13 03:38:15 +0000 2024;;@el_avraham negara IQ78 lebih mentingin bangun IKN drpada membangun masa depan bangsa;in;TantriAnjani6
Mon May 13 03:38:03 +0000 2024;;@detikcom Lebih penting IKN lah;in;jekaei
Mon May 13 03:37:34 +0000 2024;;@DokterTifa IKN just for sontoloyo;in;MasHanifAbdul
Mon May 13 03:27:57 +0000 2024;;@DokterTifa klo punya DKJakarta kenapa harus ke IKN...kasihan dah !!! Nikmatilah pilihanmu di IKN....ngga ada Soto Betawei di IKN...;in;JBerbatang
Mon May 13 03:25:44 +0000 2024;;@wikicekut ikn paus;in;syacreate
Mon May 13 03:24:50 +0000 2024;;@T0M5helby Prabowo ngga mau ke IKN sepertinya bakalan di suntik mati atau di racun pak lurah bakalan;in;karina_sendy
Mon May 13 03:24:45 +0000 2024;;Pusing Soal Makan Siang Gratis Prabowo Malas Pindah ke IKN dan Suruh Gibran Ngantor Saja di IKN? https://t.co/wFklI1drPR;in;NordickVv
Mon May 13 03:24:15 +0000 2024;;Apabila IBUKOTA PINDAH ke IKN MAKA SINGKATAN YG TEPAT UNT DAERAH SEKITAR IKN DGN SINGKATAN SAMBAL GORENG TERONG PEDAS aya Wae istilah kreatif anak muda jaman ayeuna;in;Ahmadalbughury
Mon May 13 03:23:43 +0000 2024;;@Nagashima_007 @eddesign_ @BBerizik @blantik_pedhet2 Pastilah ada tamu negara dan tamu dari PEMDA lainnya ke IKN dan mereka perlu tempat menginap. Pusat perbelanjaan pastilah dikunjungi warga IKN dan tamu IKN. Itu semua dibutuhkan dalam sebuah kota.;in;wiskais
Mon May 13 03:22:16 +0000 2024;;Lahirkan Generasi Penerus yang Unggul BKKBN dan Otorita IKN intensifikasi penurunan stunting di IKN #jatimdamai Tsunami Fuji Geby #PrayForSumbar SMK Lingga Kencana Depok https://t.co/Gmz9copGL9;in;Ahmadalbughury
Mon May 13 03:22:02 +0000 2024;;Kuatkan Harmoni Junjung Tinggi Toleransi! Presiden Joko Widodo Sandingkan Rumah Ibadah Seluruh Agama di IKN #jatimdamai Tsunami Fuji Geby #PrayForSumbar SMK Lingga Kencana Depok https://t.co/enKiV3KvnJ;in;Dandhy_Laksono
Mon May 13 03:20:45 +0000 2024;;IKN Memiliki Misi Jelas! Jokowi Ingin Indonesia Punya Istana Presiden yang Bukan Peninggalan Kolonial #jatimdamai Tsunami Fuji Geby #PrayForSumbar SMK Lingga Kencana Depok https://t.co/MNrRzh8bvB;in;wansofwan
Mon May 13 03:18:38 +0000 2024;;Dermaga Logistik IKN Jadi Pintu Masuk Pasokan Material Pembangunan Ibu Kota Nusantara #jatimdamai Tsunami Fuji Geby #PrayForSumbar SMK Lingga Kencana Depok https://t.co/2ySQ6cPBJL;in;arddhe
Mon May 13 03:17:26 +0000 2024;;@newdaynewdumps Ikn lele;in;ro_lucky
Mon May 13 03:16:53 +0000 2024;;@CLLim13 Asal tidak melanggar aturan lahhh pembangunan IKN itu sudah melanggar aturan. Melanggarnya di mana? Ketika amdal tidak dilakukan di awal.;in;AnsoriA99505730
Mon May 13 03:16:21 +0000 2024;;info dong ikn msh buka loker apa ngga?;in;KEANU2749717
Mon May 13 03:15:33 +0000 2024;;@DokterTifa lha Jokowi ngapain ke IKN bu? sebelum jadi Gubernur DKI juga orang udah tau dia asli Solo. emang ada kewajiban mantan Presiden tinggal di Ibu Kota Negara?;in;newdaynewdumps
Mon May 13 03:15:32 +0000 2024;;Otorita IKN Bekali UMKM Dalam Menyediakan Pangan Siap Saji. Casemiro Tsunami Garnacho Fuji PrayForSumbar https://t.co/RFGQV9He2n;in;PanduHartono1
Mon May 13 03:15:28 +0000 2024;;Yg harusnya jadi consern ya perbaikan fasilitas jalan dan umum lainnya. Bukan bikin kerajaan di tengah hutan. Ironinya masih ada aja rakyat yg kemakan IKN bisa jadi solusi bangsa ini. Fakyuuuuu;in;OposisiCerdas
Mon May 13 03:15:27 +0000 2024;;@vkookssky @bitiesfess ke ikn;in;ENS53311139
Mon May 13 03:13:14 +0000 2024;;Dulu peristiwa begini cuma terbayang di guyonan tentang betapa buruknya jalan. Ternyata kejadian. Sementara di sisi lain di IKN rumah menteri dibangun puluhan milyar. Pemerataan? ;in;NordickVv
Mon May 13 03:10:05 +0000 2024;;@DokterTifa udh sono pada pindah ke IKN...gangguin aj luuuh orang pada kerja....lagian kompor meleduk di pilih...Jakarta tetep punya Pa Anies sebagai Gubernurnya...ngga ada lagi status PJ di Jakarta....... #AnakBetawiePilihPaAniesJadiGubernurDKJakarta #We;in;suarakb45
Mon May 13 03:10:04 +0000 2024;;padahal rakyat biasa mah ga diterima di IKN;in;suarakb45
Mon May 13 03:10:03 +0000 2024;;Pembangunan PSSI Training Center Di IKN Ditarget Tuntas Juli 2024. Fuji SMK Lingga Kencana Depok Tsunami Geby PO Bus Subang https://t.co/22GjGUvAJt;in;suarakb45
Mon May 13 03:10:02 +0000 2024;;@sociotalker Gw sing ngebayangin kalopun jd IKN berapa tunjangan buat menteri dan pejabat eselon apalagi kalau ada kunjungan ke daerah dgn fasilitas minim apakah ntar tiap2 menteri dan pejabat eselon punya pesawat pribadi.;in;suarakb45
Mon May 13 03:09:58 +0000 2024;;UMKM Penajam Paser Utara Siapkan Oleh-Oleh Untuk Para Tamu IKN. Tsunami SMK Lingga Kencana Depok Fuji PO Bus Menit https://t.co/HTZ7rP8RzA;in;wikicekut
Mon May 13 03:09:54 +0000 2024;;@tempodotco Subsidi krl itu tidak tepat yang tepat adalah bangun rumah menteri di IKN oke gas;in;tirtaydh
Mon May 13 03:08:33 +0000 2024;;Kantor Presiden di IKN tag : Caca SMK Lingga Kencana Depok Aurora Menit Subang PO Bus Sumatera Barat Geby Tong Tji Morningg Fuji Senin Pagiii #radiofj https://t.co/iyxnhtpK5g;in;AmirulFata_
Mon May 13 03:08:30 +0000 2024;;Dari sini berarti memang belom Ada investor yang berminat ttg IKN ;in;lancelot4july
Mon May 13 07:32:29 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/98imgTXtofi;in;suarakb45
Mon May 13 07:32:01 +0000 2024;;Lindungi Masyarakat Lokal Menanggapi dugaan kurangnya perhatian terhadap masyarakat lokal dalam pembangunan IKN ;in;suarakb45
Mon May 13 07:31:38 +0000 2024;;Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada pemindahan ibu kota juga penting untuk keberlangsungan Jakarta;in;suarakb45
Mon May 13 07:30:36 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/7paCuLJro1;in;suarakb45
Mon May 13 07:28:09 +0000 2024;;https://t.co/X5SZfkoStY Presiden RI terpilih periode 2024-2029 Prabowo Subianto kembali menegaskan dukungan serta komitmennya untuk melanjutkan kebijakan pembangunan Ibu Kota Nusantara (IKN) yang digagas oleh Presiden Joko Widodo (Jokowi).;in;Dayak2018
Mon May 13 07:27:15 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/GP8hna2nqT;in;redfox2106
Mon May 13 07:32:20 +0000 2024;;Prabowo Subianto menegaskan komitmennya untuk melindungi kepentingan warga lokal termasuk masyarakat adat. Pembangunan IKN menurut Prabowo Subianto akan tetap melindungi serta menjamin kesejahteraan masyarakat lokal dan masyarakat adat yang berada di IKN.;in;sys_surya
Mon May 13 07:32:18 +0000 2024;; Kita harus berinvestasi lebih banyak untuk menyelamatkan Jakarta kata Prabowo Subianto. Lindungi Masyarakat Lokal Menanggapi dugaan kurangnya perhatian terhadap masyarakat lokal dalam pembangunan IKN ;in;marthahayani
Mon May 13 07:31:38 +0000 2024;;Jakarta https://t.co/9XxLR8Nkp3 - Presiden terpilih Prabowo Subianto kembali menegaskan sikap dan komitmennya untuk mendukung dan melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN). Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada ;in;MayaHandayaani
Mon May 13 07:30:36 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/bDdXAkw3fW;in;komaria_cocom
Mon May 13 07:28:09 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/sGv6Tokp42;in;metamamet
Mon May 13 07:27:15 +0000 2024;;Jakarta https://t.co/a2ZerSP7mu - Presiden terpilih Prabowo Subianto kembali menegaskan sikap dan komitmennya untuk mendukung dan melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN).;in;Dayak2018
Mon May 13 07:27:01 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/98imgTXtof;in;redfox2106
Mon May 13 07:26:47 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/OxFcFz3Mq6;in;chickenayam543
Mon May 13 07:25:16 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/52PuAOcLQd;in;EdiKeceput2
Mon May 13 07:23:51 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/zlYs6NpjMY;in;merdekadotcom
Mon May 13 07:22:42 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/KPqveuVUeg;in;isychologist
Mon May 13 07:22:41 +0000 2024;;Jakarta https://t.co/zJUEwafBk8 - Presiden terpilih Prabowo Subianto kembali menegaskan sikap dan komitmennya untuk mendukung dan melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN).;in;isychologist
Mon May 13 07:22:36 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/HywlAdCjOw;in;isychologist
Mon May 13 07:22:35 +0000 2024;;@siregar_najeges Minta tolong Pajak mobil esemka naikkan jadi 50% Pak karena daya belinya luar biasa bahkan harus rela antri mengular sama mobil esemka kalo beli bensin di pom. Prospek ekspor juga di Eropa lawan lambo pesut VW biar devisanya buat nombokin;in;EdiKeceput2
Mon May 13 07:22:35 +0000 2024;;Ikn bangun bandara viip;in;isychologist
Mon May 13 07:22:34 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/RYlx9n9Mst;in;isychologist
Mon May 13 07:22:33 +0000 2024;;Trusss....kenapa kemaren2 ada undang2 IKN disahkan oleh mereka ?...sungguh kumpulan orang2 gobl..k !!;in;isychologist
Mon May 13 07:19:48 +0000 2024;;@bornsimer @bornandbury @tanyarlfes Aku mau pas bgt kriterianya... Mungkin bisa menyelamatkanku biar ga ke IKN ;in;gelapoipusing
Mon May 13 07:19:00 +0000 2024;;Sisi lain IKN Nusantara di Kaltim suasana desa di sekitar semakin ramai ada Indomaret hingga homestay https://t.co/UpqJpm1kpC #IKN #beritaterkini #beritaterbaru;in;keselekblender
Mon May 13 07:18:02 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/HV4wQHasxQ;in;isychologist
Mon May 13 07:00:49 +0000 2024;;Wawancara Dengan Media Timur Tengah Prabowo Subianto Tegaskan Komitmen Untuk Lanjutkan Pembangunan IKN https://t.co/AFEmYHOVIN;in;binlatif
Mon May 13 07:00:38 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/IFLNUd9uvO;in;adtyo08
Mon May 13 07:00:18 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/RIGSahvH8O;in;bangsalengo
Mon May 13 06:58:41 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/qPW1BeKfPe;in;nandarujangs
Mon May 13 06:58:28 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/RBrTUgZAac;in;LisaKnows3
Mon May 13 06:56:08 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/fBzApE5rLS;in;maulananaalana
Mon May 13 06:56:06 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/Vlhpkk7Z8R;in;malianhogerri
Mon May 13 06:56:04 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/y2JjNB3mG1;in;mahdaariantyo
Mon May 13 06:56:03 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/CzayruJmfT;in;gunawannfebrii
Mon May 13 06:56:01 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/G5nFfBQaX7;in;chinnganio
Mon May 13 06:55:50 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/Lz2pblsvZM;in;cinggaro
Mon May 13 06:54:06 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/bVcRrpENTR;in;yhogigustianto
Mon May 13 06:53:48 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/giiS74OWRq;in;terindukan
Mon May 13 06:53:34 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/TZEQBCZfe3;in;RenataOlivvr21
Mon May 13 06:53:33 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/PNM8K69Nor;in;Melvindiazza
Mon May 13 06:53:01 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/uK3LIpfIF8;in;mryudhan
Mon May 13 06:52:22 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/TTEDgdxJxE;in;nanddjun
Mon May 13 06:51:31 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/FqhXOxvFVR;in;showm4ker_
Mon May 13 06:50:40 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/3wdTZyAeWe;in;DEdiraras
Mon May 13 06:50:39 +0000 2024;;Bandara VVIP IKN Bakal bisa layani penerbangan komersial https://t.co/HaNDgYNSRy;in;jari_droid
Mon May 13 06:50:23 +0000 2024;;Bandara VVIP IKN Bakal bsa layani penerbangan komersial https://t.co/PYey4u0oud;in;RobertHuns
Mon May 13 06:50:20 +0000 2024;;Bandara VVIP IKN Bakal bs layani penerbangan komersial https://t.co/0Nuz1vX4qW;in;RobertHuns
Mon May 13 06:50:19 +0000 2024;;Wawancara Eksklusif dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/JwB9icDmOq;in;RobertHuns
Mon May 13 06:50:01 +0000 2024;;@HuseinShelly Sudah lama ka trik nya ikn;in;firzaneo
Mon May 13 06:49:55 +0000 2024;;https://t.co/ygzKPvPw8l Presiden RI terpilih periode 2024-2029 Prabowo Subianto kembali menegaskan dukungan serta komitmennya untuk melanjutkan kebijakan pembangunan Ibu Kota Nusantara (IKN) yang digagas oleh Presiden Joko Widodo (Jokowi).;in;JatmikoRifiawan
Mon May 13 06:49:33 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/6Im551vsbw;in;RobertHuns
Mon May 13 06:49:32 +0000 2024;;@kompascom IKN bisa jadi nanti mirip di film Maze Runner The Death Cure https://t.co/ppriIVzBs3;in;RobertHuns
Mon May 13 06:49:29 +0000 2024;;@DokterTifa Hahahaaaaiiiii.... Wahai DPR sebelum nyuruh rakyat untuk menderita di IKN berilah kau contoh.... Jgn monyongmu aja yg maju;in;RobertHuns
Mon May 13 06:49:28 +0000 2024;;@detikcom Cb kalau duit buat IKN dipakai buat benerin jln ini;in;RobertHuns
Mon May 13 06:49:27 +0000 2024;;@TrioKwekKwek555 @Catatan_ali7 Sudah lama diingatkan bahwa Bahaya laten jilid satu PKI tap MPR RI tahun 1965 belum dicabut hingga kini... kemudian munculah Neo PKI dan sudah diwanti-wanti oleh TNI AD... Gaung investasi di IKN oleh Jokowi dkk direspon cepa;in;RobertHuns
Mon May 13 06:48:31 +0000 2024;;Terus udah kebayang dong gimana nasib IKN ke depan? Dari sisi finansial sampai sekarang belum ada investor LN yg masuk. Apalagi program andalan pak gemoy yg berjudul makan siang gratis itu bakal amat sangat menguras APBN. Emang masih ada ruang fiskal yg memadai buat IKN?;in;JatmikoRifiawan
